"Time (UTC)","Day-ahead Total Load Forecast [MW] - BZN|GB","Actual Total Load [MW] - BZN|GB"
"18.12.2017 23:30 - 19.12.2017 00:00","30619","34066"
"19.12.2017 00:00 - 19.12.2017 00:30","30607","34071"
"19.12.2017 00:30 - 19.12.2017 01:00","30835","33492"
"19.12.2017 01:00 - 19.12.2017 01:30","30566","33109"
"19.12.2017 01:30 - 19.12.2017 02:00","30062","32507"
"19.12.2017 02:00 - 19.12.2017 02:30","29897","31926"
"19.12.2017 02:30 - 19.12.2017 03:00","29798","31764"
"19.12.2017 03:00 - 19.12.2017 03:30","29353","31326"
"19.12.2017 03:30 - 19.12.2017 04:00","29089","30977"
"19.12.2017 04:00 - 19.12.2017 04:30","29155","30776"
"19.12.2017 04:30 - 19.12.2017 05:00","29551","30847"
"19.12.2017 05:00 - 19.12.2017 05:30","30362","30444"
"19.12.2017 05:30 - 19.12.2017 06:00","32540","31933"
"19.12.2017 06:00 - 19.12.2017 06:30","35687","33661"
"19.12.2017 06:30 - 19.12.2017 07:00","39072","36709"
"19.12.2017 07:00 - 19.12.2017 07:30","42064","40793"
"19.12.2017 07:30 - 19.12.2017 08:00","43803","42859"
"19.12.2017 08:00 - 19.12.2017 08:30","44602","43993"
"19.12.2017 08:30 - 19.12.2017 09:00","44892","44471"
"19.12.2017 09:00 - 19.12.2017 09:30","45341","45347"
"19.12.2017 09:30 - 19.12.2017 10:00","45370","45415"
"19.12.2017 10:00 - 19.12.2017 10:30","45305","44999"
"19.12.2017 10:30 - 19.12.2017 11:00","45424","44803"
"19.12.2017 11:00 - 19.12.2017 11:30","45391","44805"
"19.12.2017 11:30 - 19.12.2017 12:00","45459","44841"
"19.12.2017 12:00 - 19.12.2017 12:30","45422","44773"
"19.12.2017 12:30 - 19.12.2017 13:00","45281","44517"
"19.12.2017 13:00 - 19.12.2017 13:30","45017","44232"
"19.12.2017 13:30 - 19.12.2017 14:00","44963","43723"
"19.12.2017 14:00 - 19.12.2017 14:30","44897","43658"
"19.12.2017 14:30 - 19.12.2017 15:00","44856","43481"
"19.12.2017 15:00 - 19.12.2017 15:30","45377","44518"
"19.12.2017 15:30 - 19.12.2017 16:00","46648","45562"
"19.12.2017 16:00 - 19.12.2017 16:30","48111","47078"
"19.12.2017 16:30 - 19.12.2017 17:00","48753","48152"
"19.12.2017 17:00 - 19.12.2017 17:30","48690","49045"
"19.12.2017 17:30 - 19.12.2017 18:00","48213","48664"
"19.12.2017 18:00 - 19.12.2017 18:30","47654","47045"
"19.12.2017 18:30 - 19.12.2017 19:00","46955","46236"
"19.12.2017 19:00 - 19.12.2017 19:30","46040","45457"
"19.12.2017 19:30 - 19.12.2017 20:00","44910","44731"
"19.12.2017 20:00 - 19.12.2017 20:30","43362","43348"
"19.12.2017 20:30 - 19.12.2017 21:00","41551","41570"
"19.12.2017 21:00 - 19.12.2017 21:30","39621","39951"
"19.12.2017 21:30 - 19.12.2017 22:00","37423","37882"
"19.12.2017 22:00 - 19.12.2017 22:30","35346","35733"
"19.12.2017 22:30 - 19.12.2017 23:00","33174","33883"
"19.12.2017 23:00 - 19.12.2017 23:30","31203","33401"
"19.12.2017 23:30 - 20.12.2017 00:00","30181","32294"
"20.12.2017 00:00 - 20.12.2017 00:30","30301","32267"
"20.12.2017 00:30 - 20.12.2017 01:00","30458","32745"
"20.12.2017 01:00 - 20.12.2017 01:30","29919","32152"
"20.12.2017 01:30 - 20.12.2017 02:00","29233","31373"
"20.12.2017 02:00 - 20.12.2017 02:30","28849","30936"
"20.12.2017 02:30 - 20.12.2017 03:00","28638","30649"
"20.12.2017 03:00 - 20.12.2017 03:30","28262","29914"
"20.12.2017 03:30 - 20.12.2017 04:00","28024","29596"
"20.12.2017 04:00 - 20.12.2017 04:30","28005","29337"
"20.12.2017 04:30 - 20.12.2017 05:00","28267","29300"
"20.12.2017 05:00 - 20.12.2017 05:30","29021","28391"
"20.12.2017 05:30 - 20.12.2017 06:00","31122","29234"
"20.12.2017 06:00 - 20.12.2017 06:30","33938","31015"
"20.12.2017 06:30 - 20.12.2017 07:00","36907","33708"
"20.12.2017 07:00 - 20.12.2017 07:30","39576","36982"
"20.12.2017 07:30 - 20.12.2017 08:00","41139","38763"
"20.12.2017 08:00 - 20.12.2017 08:30","42120","40041"
"20.12.2017 08:30 - 20.12.2017 09:00","42742","39496"
"20.12.2017 09:00 - 20.12.2017 09:30","43254","41363"
"20.12.2017 09:30 - 20.12.2017 10:00","43594","41722"
"20.12.2017 10:00 - 20.12.2017 10:30","43790","42032"
"20.12.2017 10:30 - 20.12.2017 11:00","43823","41988"
"20.12.2017 11:00 - 20.12.2017 11:30","43953","41710"
"20.12.2017 11:30 - 20.12.2017 12:00","44049","41783"
"20.12.2017 12:00 - 20.12.2017 12:30","43931","41637"
"20.12.2017 12:30 - 20.12.2017 13:00","43624","41519"
"20.12.2017 13:00 - 20.12.2017 13:30","43329","41061"
"20.12.2017 13:30 - 20.12.2017 14:00","43326","40956"
"20.12.2017 14:00 - 20.12.2017 14:30","43128","40902"
"20.12.2017 14:30 - 20.12.2017 15:00","43142","40775"
"20.12.2017 15:00 - 20.12.2017 15:30","43592","42384"
"20.12.2017 15:30 - 20.12.2017 16:00","44524","43484"
"20.12.2017 16:00 - 20.12.2017 16:30","46091","46807"
"20.12.2017 16:30 - 20.12.2017 17:00","47205","47978"
"20.12.2017 17:00 - 20.12.2017 17:30","47491","48910"
"20.12.2017 17:30 - 20.12.2017 18:00","47174","48587"
"20.12.2017 18:00 - 20.12.2017 18:30","46519","47574"
"20.12.2017 18:30 - 20.12.2017 19:00","45803","46775"
"20.12.2017 19:00 - 20.12.2017 19:30","44849","44779"
"20.12.2017 19:30 - 20.12.2017 20:00","43703","43603"
"20.12.2017 20:00 - 20.12.2017 20:30","42339","42498"
"20.12.2017 20:30 - 20.12.2017 21:00","40723","40798"
"20.12.2017 21:00 - 20.12.2017 21:30","38837","38704"
"20.12.2017 21:30 - 20.12.2017 22:00","36805","36885"
"20.12.2017 22:00 - 20.12.2017 22:30","34844","34568"
"20.12.2017 22:30 - 20.12.2017 23:00","32616","33007"
"20.12.2017 23:00 - 20.12.2017 23:30","30647","32553"
"20.12.2017 23:30 - 21.12.2017 00:00","29911","31655"
"21.12.2017 00:00 - 21.12.2017 00:30","29690","32217"
"21.12.2017 00:30 - 21.12.2017 01:00","29673","32089"
"21.12.2017 01:00 - 21.12.2017 01:30","29075","31644"
"21.12.2017 01:30 - 21.12.2017 02:00","28323","30506"
"21.12.2017 02:00 - 21.12.2017 02:30","27876","29894"
"21.12.2017 02:30 - 21.12.2017 03:00","27561","29621"
"21.12.2017 03:00 - 21.12.2017 03:30","27065","29208"
"21.12.2017 03:30 - 21.12.2017 04:00","26714","28731"
"21.12.2017 04:00 - 21.12.2017 04:30","26610","28366"
"21.12.2017 04:30 - 21.12.2017 05:00","26888","27925"
"21.12.2017 05:00 - 21.12.2017 05:30","27729","27078"
"21.12.2017 05:30 - 21.12.2017 06:00","29879","28581"
"21.12.2017 06:00 - 21.12.2017 06:30","32747","30869"
"21.12.2017 06:30 - 21.12.2017 07:00","35779","33335"
"21.12.2017 07:00 - 21.12.2017 07:30","38497","36053"
"21.12.2017 07:30 - 21.12.2017 08:00","40138","37884"
"21.12.2017 08:00 - 21.12.2017 08:30","41186","40464"
"21.12.2017 08:30 - 21.12.2017 09:00","41869","41083"
"21.12.2017 09:00 - 21.12.2017 09:30","42381","42416"
"21.12.2017 09:30 - 21.12.2017 10:00","42719","42722"
"21.12.2017 10:00 - 21.12.2017 10:30","42967","42169"
"21.12.2017 10:30 - 21.12.2017 11:00","43041","42144"
"21.12.2017 11:00 - 21.12.2017 11:30","43147","41504"
"21.12.2017 11:30 - 21.12.2017 12:00","43224","41619"
"21.12.2017 12:00 - 21.12.2017 12:30","43218","41350"
"21.12.2017 12:30 - 21.12.2017 13:00","43150","41100"
"21.12.2017 13:00 - 21.12.2017 13:30","42943","40474"
"21.12.2017 13:30 - 21.12.2017 14:00","42908","40647"
"21.12.2017 14:00 - 21.12.2017 14:30","42788","40359"
"21.12.2017 14:30 - 21.12.2017 15:00","42803","40159"
"21.12.2017 15:00 - 21.12.2017 15:30","43184","41070"
"21.12.2017 15:30 - 21.12.2017 16:00","44049","42181"
"21.12.2017 16:00 - 21.12.2017 16:30","45499","45389"
"21.12.2017 16:30 - 21.12.2017 17:00","46478","46804"
"21.12.2017 17:00 - 21.12.2017 17:30","46695","47460"
"21.12.2017 17:30 - 21.12.2017 18:00","46394","47131"
"21.12.2017 18:00 - 21.12.2017 18:30","45740","45921"
"21.12.2017 18:30 - 21.12.2017 19:00","45026","45070"
"21.12.2017 19:00 - 21.12.2017 19:30","44087","43541"
"21.12.2017 19:30 - 21.12.2017 20:00","42958","42402"
"21.12.2017 20:00 - 21.12.2017 20:30","41619","41345"
"21.12.2017 20:30 - 21.12.2017 21:00","40049","40038"
"21.12.2017 21:00 - 21.12.2017 21:30","38247","40352"
"21.12.2017 21:30 - 21.12.2017 22:00","36291","38701"
"21.12.2017 22:00 - 21.12.2017 22:30","34385","35914"
"21.12.2017 22:30 - 21.12.2017 23:00","32207","34673"
"21.12.2017 23:00 - 21.12.2017 23:30","30354","34146"
"21.12.2017 23:30 - 22.12.2017 00:00","29167","32919"
"22.12.2017 00:00 - 22.12.2017 00:30","28598","31864"
"22.12.2017 00:30 - 22.12.2017 01:00","28471","31943"
"22.12.2017 01:00 - 22.12.2017 01:30","27864","31430"
"22.12.2017 01:30 - 22.12.2017 02:00","27137","30566"
"22.12.2017 02:00 - 22.12.2017 02:30","26758","29722"
"22.12.2017 02:30 - 22.12.2017 03:00","26369","29320"
"22.12.2017 03:00 - 22.12.2017 03:30","25771","28783"
"22.12.2017 03:30 - 22.12.2017 04:00","25203","28169"
"22.12.2017 04:00 - 22.12.2017 04:30","24865","27900"
"22.12.2017 04:30 - 22.12.2017 05:00","25008","27874"
"22.12.2017 05:00 - 22.12.2017 05:30","25548","28701"
"22.12.2017 05:30 - 22.12.2017 06:00","27328","29825"
"22.12.2017 06:00 - 22.12.2017 06:30","29646","30631"
"22.12.2017 06:30 - 22.12.2017 07:00","32028","32397"
"22.12.2017 07:00 - 22.12.2017 07:30","34472","35089"
"22.12.2017 07:30 - 22.12.2017 08:00","36235","36829"
"22.12.2017 08:00 - 22.12.2017 08:30","37885","39954"
"22.12.2017 08:30 - 22.12.2017 09:00","39035","40997"
"22.12.2017 09:00 - 22.12.2017 09:30","39566","42349"
"22.12.2017 09:30 - 22.12.2017 10:00","39783","42579"
"22.12.2017 10:00 - 22.12.2017 10:30","39757","41919"
"22.12.2017 10:30 - 22.12.2017 11:00","39639","41865"
"22.12.2017 11:00 - 22.12.2017 11:30","39731","41779"
"22.12.2017 11:30 - 22.12.2017 12:00","39738","41684"
"22.12.2017 12:00 - 22.12.2017 12:30","39509","41380"
"22.12.2017 12:30 - 22.12.2017 13:00","39248","40709"
"22.12.2017 13:00 - 22.12.2017 13:30","38943","39288"
"22.12.2017 13:30 - 22.12.2017 14:00","38868","38821"
"22.12.2017 14:00 - 22.12.2017 14:30","38786","38271"
"22.12.2017 14:30 - 22.12.2017 15:00","38930","38016"
"22.12.2017 15:00 - 22.12.2017 15:30","39408","39096"
"22.12.2017 15:30 - 22.12.2017 16:00","40308","39871"
"22.12.2017 16:00 - 22.12.2017 16:30","41615","41684"
"22.12.2017 16:30 - 22.12.2017 17:00","42582","43616"
"22.12.2017 17:00 - 22.12.2017 17:30","42757","44393"
"22.12.2017 17:30 - 22.12.2017 18:00","42327","44347"
"22.12.2017 18:00 - 22.12.2017 18:30","41658","43176"
"22.12.2017 18:30 - 22.12.2017 19:00","40708","42439"
"22.12.2017 19:00 - 22.12.2017 19:30","39690","42465"
"22.12.2017 19:30 - 22.12.2017 20:00","38554","41690"
"22.12.2017 20:00 - 22.12.2017 20:30","37240","40556"
"22.12.2017 20:30 - 22.12.2017 21:00","35956","39255"
"22.12.2017 21:00 - 22.12.2017 21:30","34618","37860"
"22.12.2017 21:30 - 22.12.2017 22:00","33021","36435"
"22.12.2017 22:00 - 22.12.2017 22:30","31738","34943"
"22.12.2017 22:30 - 22.12.2017 23:00","30262","33684"
"22.12.2017 23:00 - 22.12.2017 23:30","28606","31317"
"22.12.2017 23:30 - 23.12.2017 00:00","27733","29691"
"23.12.2017 00:00 - 23.12.2017 00:30","27989","29268"
"23.12.2017 00:30 - 23.12.2017 01:00","27745","29738"
"23.12.2017 01:00 - 23.12.2017 01:30","26967","29160"
"23.12.2017 01:30 - 23.12.2017 02:00","26096","28339"
"23.12.2017 02:00 - 23.12.2017 02:30","25571","27664"
"23.12.2017 02:30 - 23.12.2017 03:00","25164","26555"
"23.12.2017 03:00 - 23.12.2017 03:30","24553","25295"
"23.12.2017 03:30 - 23.12.2017 04:00","24064","24819"
"23.12.2017 04:00 - 23.12.2017 04:30","23874","24278"
"23.12.2017 04:30 - 23.12.2017 05:00","23904","24063"
"23.12.2017 05:00 - 23.12.2017 05:30","24041","24414"
"23.12.2017 05:30 - 23.12.2017 06:00","24752","25323"
"23.12.2017 06:00 - 23.12.2017 06:30","25803","26676"
"23.12.2017 06:30 - 23.12.2017 07:00","26949","28142"
"23.12.2017 07:00 - 23.12.2017 07:30","28280","30481"
"23.12.2017 07:30 - 23.12.2017 08:00","29655","31540"
"23.12.2017 08:00 - 23.12.2017 08:30","31298","33612"
"23.12.2017 08:30 - 23.12.2017 09:00","33090","35036"
"23.12.2017 09:00 - 23.12.2017 09:30","34613","36491"
"23.12.2017 09:30 - 23.12.2017 10:00","35600","37432"
"23.12.2017 10:00 - 23.12.2017 10:30","36044","37779"
"23.12.2017 10:30 - 23.12.2017 11:00","36159","38120"
"23.12.2017 11:00 - 23.12.2017 11:30","36317","38739"
"23.12.2017 11:30 - 23.12.2017 12:00","36480","38765"
"23.12.2017 12:00 - 23.12.2017 12:30","36473","38864"
"23.12.2017 12:30 - 23.12.2017 13:00","36362","38521"
"23.12.2017 13:00 - 23.12.2017 13:30","36157","38404"
"23.12.2017 13:30 - 23.12.2017 14:00","36002","37886"
"23.12.2017 14:00 - 23.12.2017 14:30","35879","37851"
"23.12.2017 14:30 - 23.12.2017 15:00","36017","37666"
"23.12.2017 15:00 - 23.12.2017 15:30","36583","37673"
"23.12.2017 15:30 - 23.12.2017 16:00","38007","38032"
"23.12.2017 16:00 - 23.12.2017 16:30","39930","40005"
"23.12.2017 16:30 - 23.12.2017 17:00","40957","42031"
"23.12.2017 17:00 - 23.12.2017 17:30","41025","42968"
"23.12.2017 17:30 - 23.12.2017 18:00","40451","42653"
"23.12.2017 18:00 - 23.12.2017 18:30","39715","42125"
"23.12.2017 18:30 - 23.12.2017 19:00","38799","41726"
"23.12.2017 19:00 - 23.12.2017 19:30","37482","40958"
"23.12.2017 19:30 - 23.12.2017 20:00","36218","39913"
"23.12.2017 20:00 - 23.12.2017 20:30","35050","39087"
"23.12.2017 20:30 - 23.12.2017 21:00","34038","38114"
"23.12.2017 21:00 - 23.12.2017 21:30","32968","36660"
"23.12.2017 21:30 - 23.12.2017 22:00","31579","35572"
"23.12.2017 22:00 - 23.12.2017 22:30","30469","34054"
"23.12.2017 22:30 - 23.12.2017 23:00","29188","32887"
"23.12.2017 23:00 - 23.12.2017 23:30","27752","31447"
"23.12.2017 23:30 - 24.12.2017 00:00","26682","30185"
"24.12.2017 00:00 - 24.12.2017 00:30","26012","29202"
"24.12.2017 00:30 - 24.12.2017 01:00","25853","29214"
"24.12.2017 01:00 - 24.12.2017 01:30","25188","28571"
"24.12.2017 01:30 - 24.12.2017 02:00","24432","27233"
"24.12.2017 02:00 - 24.12.2017 02:30","24054","24770"
"24.12.2017 02:30 - 24.12.2017 03:00","23584","23861"
"24.12.2017 03:00 - 24.12.2017 03:30","22752","22904"
"24.12.2017 03:30 - 24.12.2017 04:00","22073","22129"
"24.12.2017 04:00 - 24.12.2017 04:30","21638","21054"
"24.12.2017 04:30 - 24.12.2017 05:00","21567","20746"
"24.12.2017 05:00 - 24.12.2017 05:30","21757","20402"
"24.12.2017 05:30 - 24.12.2017 06:00","22426","20672"
"24.12.2017 06:00 - 24.12.2017 06:30","23372","22127"
"24.12.2017 06:30 - 24.12.2017 07:00","24407","23006"
"24.12.2017 07:00 - 24.12.2017 07:30","25606","25391"
"24.12.2017 07:30 - 24.12.2017 08:00","26851","27261"
"24.12.2017 08:00 - 24.12.2017 08:30","28328","30541"
"24.12.2017 08:30 - 24.12.2017 09:00","30126","32416"
"24.12.2017 09:00 - 24.12.2017 09:30","31900","34995"
"24.12.2017 09:30 - 24.12.2017 10:00","33200","36472"
"24.12.2017 10:00 - 24.12.2017 10:30","33955","37644"
"24.12.2017 10:30 - 24.12.2017 11:00","34353","38017"
"24.12.2017 11:00 - 24.12.2017 11:30","34771","38163"
"24.12.2017 11:30 - 24.12.2017 12:00","35212","38288"
"24.12.2017 12:00 - 24.12.2017 12:30","35385","38415"
"24.12.2017 12:30 - 24.12.2017 13:00","35360","38321"
"24.12.2017 13:00 - 24.12.2017 13:30","35254","38156"
"24.12.2017 13:30 - 24.12.2017 14:00","35181","38126"
"24.12.2017 14:00 - 24.12.2017 14:30","35007","37830"
"24.12.2017 14:30 - 24.12.2017 15:00","34980","37530"
"24.12.2017 15:00 - 24.12.2017 15:30","35314","37380"
"24.12.2017 15:30 - 24.12.2017 16:00","36470","38251"
"24.12.2017 16:00 - 24.12.2017 16:30","38165","39840"
"24.12.2017 16:30 - 24.12.2017 17:00","38972","40961"
"24.12.2017 17:00 - 24.12.2017 17:30","38996","41264"
"24.12.2017 17:30 - 24.12.2017 18:00","38517","40869"
"24.12.2017 18:00 - 24.12.2017 18:30","37877","40312"
"24.12.2017 18:30 - 24.12.2017 19:00","37060","39308"
"24.12.2017 19:00 - 24.12.2017 19:30","35876","37742"
"24.12.2017 19:30 - 24.12.2017 20:00","34738","36667"
"24.12.2017 20:00 - 24.12.2017 20:30","33736","36531"
"24.12.2017 20:30 - 24.12.2017 21:00","32803","35410"
"24.12.2017 21:00 - 24.12.2017 21:30","31620","33487"
"24.12.2017 21:30 - 24.12.2017 22:00","30149","32400"
"24.12.2017 22:00 - 24.12.2017 22:30","29060","29792"
"24.12.2017 22:30 - 24.12.2017 23:00","27813","28911"
"24.12.2017 23:00 - 24.12.2017 23:30","26389","28905"
"24.12.2017 23:30 - 25.12.2017 00:00","25637","27864"
"25.12.2017 00:00 - 25.12.2017 00:30","25696","26751"
"25.12.2017 00:30 - 25.12.2017 01:00","25454","26886"
"25.12.2017 01:00 - 25.12.2017 01:30","24456","25971"
"25.12.2017 01:30 - 25.12.2017 02:00","23435","23911"
"25.12.2017 02:00 - 25.12.2017 02:30","22818","22367"
"25.12.2017 02:30 - 25.12.2017 03:00","22366","21869"
"25.12.2017 03:00 - 25.12.2017 03:30","21751","21184"
"25.12.2017 03:30 - 25.12.2017 04:00","21251","20589"
"25.12.2017 04:00 - 25.12.2017 04:30","20959","20171"
"25.12.2017 04:30 - 25.12.2017 05:00","20884","19930"
"25.12.2017 05:00 - 25.12.2017 05:30","20991","20231"
"25.12.2017 05:30 - 25.12.2017 06:00","21633","20383"
"25.12.2017 06:00 - 25.12.2017 06:30","22612","22634"
"25.12.2017 06:30 - 25.12.2017 07:00","23904","23837"
"25.12.2017 07:00 - 25.12.2017 07:30","25386","25788"
"25.12.2017 07:30 - 25.12.2017 08:00","27099","27494"
"25.12.2017 08:00 - 25.12.2017 08:30","29184","29699"
"25.12.2017 08:30 - 25.12.2017 09:00","30971","31608"
"25.12.2017 09:00 - 25.12.2017 09:30","32257","33327"
"25.12.2017 09:30 - 25.12.2017 10:00","32957","34476"
"25.12.2017 10:00 - 25.12.2017 10:30","33469","35447"
"25.12.2017 10:30 - 25.12.2017 11:00","33942","35816"
"25.12.2017 11:00 - 25.12.2017 11:30","34552","36545"
"25.12.2017 11:30 - 25.12.2017 12:00","35386","37200"
"25.12.2017 12:00 - 25.12.2017 12:30","36208","37884"
"25.12.2017 12:30 - 25.12.2017 13:00","36517","38565"
"25.12.2017 13:00 - 25.12.2017 13:30","36059","38715"
"25.12.2017 13:30 - 25.12.2017 14:00","35200","37990"
"25.12.2017 14:00 - 25.12.2017 14:30","34081","36967"
"25.12.2017 14:30 - 25.12.2017 15:00","33092","35826"
"25.12.2017 15:00 - 25.12.2017 15:30","32252","35005"
"25.12.2017 15:30 - 25.12.2017 16:00","31987","34562"
"25.12.2017 16:00 - 25.12.2017 16:30","32242","34439"
"25.12.2017 16:30 - 25.12.2017 17:00","32063","34365"
"25.12.2017 17:00 - 25.12.2017 17:30","31540","33619"
"25.12.2017 17:30 - 25.12.2017 18:00","31003","33236"
"25.12.2017 18:00 - 25.12.2017 18:30","30634","33162"
"25.12.2017 18:30 - 25.12.2017 19:00","30287","32942"
"25.12.2017 19:00 - 25.12.2017 19:30","29946","32942"
"25.12.2017 19:30 - 25.12.2017 20:00","29837","32878"
"25.12.2017 20:00 - 25.12.2017 20:30","29501","32543"
"25.12.2017 20:30 - 25.12.2017 21:00","28956","32018"
"25.12.2017 21:00 - 25.12.2017 21:30","28542","31706"
"25.12.2017 21:30 - 25.12.2017 22:00","27898","31083"
"25.12.2017 22:00 - 25.12.2017 22:30","27509","30481"
"25.12.2017 22:30 - 25.12.2017 23:00","26860","30019"
"25.12.2017 23:00 - 25.12.2017 23:30","25745","29020"
"25.12.2017 23:30 - 26.12.2017 00:00","25554","28198"
"26.12.2017 00:00 - 26.12.2017 00:30","24947","27722"
"26.12.2017 00:30 - 26.12.2017 01:00","24987","27874"
"26.12.2017 01:00 - 26.12.2017 01:30","24618","27482"
"26.12.2017 01:30 - 26.12.2017 02:00","23717","26675"
"26.12.2017 02:00 - 26.12.2017 02:30","22978","25768"
"26.12.2017 02:30 - 26.12.2017 03:00","22685","25001"
"26.12.2017 03:00 - 26.12.2017 03:30","22236","23753"
"26.12.2017 03:30 - 26.12.2017 04:00","21744","22826"
"26.12.2017 04:00 - 26.12.2017 04:30","21378","22285"
"26.12.2017 04:30 - 26.12.2017 05:00","21312","22131"
"26.12.2017 05:00 - 26.12.2017 05:30","21607","22221"
"26.12.2017 05:30 - 26.12.2017 06:00","22000","22777"
"26.12.2017 06:00 - 26.12.2017 06:30","22804","24487"
"26.12.2017 06:30 - 26.12.2017 07:00","23416","25128"
"26.12.2017 07:00 - 26.12.2017 07:30","24390","26614"
"26.12.2017 07:30 - 26.12.2017 08:00","25087","27233"
"26.12.2017 08:00 - 26.12.2017 08:30","26319","28116"
"26.12.2017 08:30 - 26.12.2017 09:00","27899","29728"
"26.12.2017 09:00 - 26.12.2017 09:30","29838","32682"
"26.12.2017 09:30 - 26.12.2017 10:00","31207","34057"
"26.12.2017 10:00 - 26.12.2017 10:30","32369","35322"
"26.12.2017 10:30 - 26.12.2017 11:00","32851","35793"
"26.12.2017 11:00 - 26.12.2017 11:30","33176","36231"
"26.12.2017 11:30 - 26.12.2017 12:00","33574","36349"
"26.12.2017 12:00 - 26.12.2017 12:30","33865","36662"
"26.12.2017 12:30 - 26.12.2017 13:00","33907","36728"
"26.12.2017 13:00 - 26.12.2017 13:30","33715","36501"
"26.12.2017 13:30 - 26.12.2017 14:00","33387","36115"
"26.12.2017 14:00 - 26.12.2017 14:30","32918","36047"
"26.12.2017 14:30 - 26.12.2017 15:00","32672","36251"
"26.12.2017 15:00 - 26.12.2017 15:30","32900","36713"
"26.12.2017 15:30 - 26.12.2017 16:00","33440","37741"
"26.12.2017 16:00 - 26.12.2017 16:30","35163","39195"
"26.12.2017 16:30 - 26.12.2017 17:00","36591","39979"
"26.12.2017 17:00 - 26.12.2017 17:30","36665","40248"
"26.12.2017 17:30 - 26.12.2017 18:00","36398","40178"
"26.12.2017 18:00 - 26.12.2017 18:30","35872","39573"
"26.12.2017 18:30 - 26.12.2017 19:00","35314","38818"
"26.12.2017 19:00 - 26.12.2017 19:30","34862","38259"
"26.12.2017 19:30 - 26.12.2017 20:00","34169","37767"
"26.12.2017 20:00 - 26.12.2017 20:30","33569","37119"
"26.12.2017 20:30 - 26.12.2017 21:00","32912","36218"
"26.12.2017 21:00 - 26.12.2017 21:30","31775","35274"
"26.12.2017 21:30 - 26.12.2017 22:00","30778","34171"
"26.12.2017 22:00 - 26.12.2017 22:30","29826","33198"
"26.12.2017 22:30 - 26.12.2017 23:00","28886","32248"
"26.12.2017 23:00 - 26.12.2017 23:30","27951","29864"
"26.12.2017 23:30 - 27.12.2017 00:00","27139","28624"
"27.12.2017 00:00 - 27.12.2017 00:30","27352","28729"
"27.12.2017 00:30 - 27.12.2017 01:00","27325","28982"
"27.12.2017 01:00 - 27.12.2017 01:30","26453","27943"
"27.12.2017 01:30 - 27.12.2017 02:00","25461","27002"
"27.12.2017 02:00 - 27.12.2017 02:30","24997","25867"
"27.12.2017 02:30 - 27.12.2017 03:00","24651","25819"
"27.12.2017 03:00 - 27.12.2017 03:30","24184","25241"
"27.12.2017 03:30 - 27.12.2017 04:00","24011","24562"
"27.12.2017 04:00 - 27.12.2017 04:30","23915","24240"
"27.12.2017 04:30 - 27.12.2017 05:00","24130","24311"
"27.12.2017 05:00 - 27.12.2017 05:30","24895","24941"
"27.12.2017 05:30 - 27.12.2017 06:00","26474","26088"
"27.12.2017 06:00 - 27.12.2017 06:30","28289","28760"
"27.12.2017 06:30 - 27.12.2017 07:00","29891","30450"
